2017-01-01 14:56:19,51,94,168,0000000004366,BBOWL Moroccan Mushroom,I, , ,8,1,0,0.0000,7.0000,7.0000,7.0000,\N,1,0,0,0,0.0000,0.0000,7,0,0,0.00000000,1,0,0,0.0000,0,0,0,\N,1,0,0,,\N,\N,0,0,,0,3,1,3,0,1
2017-01-01 15:03:19,51,94,171,0003022304202,O.Spinach 5oz pkg Taylor,I, , ,2,1,0,0.0000,3.9900,3.9900,3.9900,\N,0,0,1,1,0.0000,0.0000,1,0,0,0.00000000,1,0,0,0.0000,0,0,0,\N,0,0,0,,\N,\N,0,1,,0,3,1,3,0,4
2017-01-01 15:04:02,51,94,171,TAX,Tax,A,,,0,0,0,0.0000,0.0000,0.3900,0.0000,\N,0,0,0,0,0.0000,0.0000,0,0,0,\N,0,0,0,0.0000,0,0,0,\N,0,0,0,,\N,\N,0,\N,,0,3,1,3,0,20
2017-01-01 15:08:47,51,94,174,0020139800000,Garlic Lovers Pasta,I, , ,8,0.340486,0,1.4500,6.9900,2.3800,6.9900,\N,1,0,1,0,0.0000,0.0000,7,0,0,10.00000000,1,0,0,0.0000,0,0,1,\N,1,0,0,,\N,\N,0,0,,0,20273,1,3,0,3
2017-01-01 15:09:50,51,94,174,0,Change,T,CA,,0,0,0,0.0000,0.0000,3.0000,0.0000,\N,0,0,0,0,0.0000,0.0000,0,0,8,\N,0,0,0,0.0000,0,0,0,\N,0,0,0,,\N,\N,0,\N,,0,20273,1,3,0,18
2017-01-01 15:11:31,51,94,176,0020121600000,Vegan Tollhouse Cookie,I, , ,8,1,0,0.0000,1.7900,1.7900,1.7900,\N,0,0,1,0,0.0000,0.0000,7,0,0,0.00000000,1,0,0,0.0000,0,0,1,\N,513,0,0,,\N,\N,0,0,,0,10499,1,3,0,1
2017-01-01 15:11:34,51,94,176,0020333500000,Organic Brown Rice,I, , ,8,0.47,0,1.7800,4.0000,1.8800,4.0000,\N,1,0,0,0,0.0000,0.0000,7,0,0,0.00000000,1,0,0,0.0000,0,0,1,\N,1,0,0,,\N,\N,0,1,,0,10499,1,3,0,2
2017-01-01 15:06:13,51,94,173,0000000004334,BURRITOS Wedge Classic,I, , ,8,1,0,0.0000,8.0000,8.0000,8.0000,\N,1,0,0,0,0.0000,0.0000,7,0,0,0.00000000,1,0,0,0.0000,0,0,0,\N,1,0,0,,\N,\N,0,0,,0,3,1,3,0,1
2017-01-01 15:09:06,51,94,174,0007572043115,Spring Water SportTop 700ml PS,I, , ,1,1,0,0.4530,0.8900,0.8900,0.8900,\N,0,0,1,0,0.0000,0.0000,1,0,0,10.00000000,1,0,0,0.0000,0,0,1,\N,0,0,0,,\N,\N,0,0,,0,20273,1,3,0,8
2017-01-01 15:10:31,51,94,175,0008983618513,O.Cinnamon 2.45oz SO,I, , ,1,1,0,3.0720,3.3900,3.3900,5.2900,\N,0,0,1,0,1.9000,0.0000,1,1,0,0.00000000,1,0,0,0.0000,0,0,0,\N,1,0,0,,\N,\N,0,1,,0,3,1,3,0,1
